End turn, 2020-07-14T12:15:13.484818100, end of  's turn
Start turn, 2020-07-14T12:15:13.484818100, start of system's turn
Button Pressed, 2020-07-14T12:15:13.868792900, end turn
End turn, 2020-07-14T12:15:13.868792900, end of system's turn
Start turn, 2020-07-14T12:15:13.869798800, start of  's turn
Button Pressed, 2020-07-14T12:15:14.267773400, end turn
End turn, 2020-07-14T12:15:14.268720700, end of  's turn
Start turn, 2020-07-14T12:15:14.268720700, start of system's turn
Button Pressed, 2020-07-14T12:15:14.301649900, end turn
End turn, 2020-07-14T12:15:14.302631600, end of system's turn
Start turn, 2020-07-14T12:15:14.302631600, start of  's turn
Button Pressed, 2020-07-14T12:15:14.737467400, end turn
End turn, 2020-07-14T12:15:14.737467400, end of  's turn
Start turn, 2020-07-14T12:15:14.738465300, start of system's turn
Button Pressed, 2020-07-14T12:15:16.549269200, end turn
End turn, 2020-07-14T12:15:16.550267600, end of system's turn
Start turn, 2020-07-14T12:15:16.550267600, start of  's turn
Button Pressed, 2020-07-14T12:15:24.630699300, Sunreaver Warmage
Card Played, 2020-07-14T12:15:24.631696400, Sunreaver Warmage
Button Pressed, 2020-07-14T12:15:29.114845500, Poisoned Dagger
Card Played, 2020-07-14T12:15:29.115860800, Poisoned Dagger
Button Pressed, 2020-07-14T12:15:58.754542, Sunreaver Warmage
Button Pressed, 2020-07-14T12:15:59.480598100, end turn
End turn, 2020-07-14T12:15:59.480598100, end of  's turn
Start turn, 2020-07-14T12:15:59.481594400, start of system's turn
Button Pressed, 2020-07-14T12:15:59.932390300, end turn
End turn, 2020-07-14T12:15:59.933391400, end of system's turn
Start turn, 2020-07-14T12:15:59.933391400, start of  's turn
Button Pressed, 2020-07-14T12:16:06.725579600, Living Monument
Button Pressed, 2020-07-14T12:16:08.437010200, Living Monument
Button Pressed, 2020-07-14T12:16:15.089206, Sunreaver Warmage
Card Played, 2020-07-14T12:16:15.090203500, Sunreaver Warmage
quit, 2020-07-14T12:16:41.306826800, quit the game
login, 2020-07-14T12:37:21.591973400,  as  
Button Pressed, 2020-07-14T12:37:22.561812800, Collections
Button Pressed, 2020-07-14T12:37:26.081162900, Amir
Button Pressed, 2020-07-14T12:37:27.911381400, Play
Button Pressed, 2020-07-14T12:37:30.582857, zombie
Button Pressed, 2020-07-14T12:37:32.604454600, Goldshire Footman
Card Played, 2020-07-14T12:37:32.607442800, Goldshire Footman
Button Pressed, 2020-07-14T12:37:35.804901600, end turn
End turn, 2020-07-14T12:37:35.805888900, end of  's turn
Start turn, 2020-07-14T12:37:35.806886400, start of system's turn
Button Pressed, 2020-07-14T12:37:36.063201100, end turn
End turn, 2020-07-14T12:37:36.064197, end of system's turn
Start turn, 2020-07-14T12:37:36.064197, start of  's turn
Button Pressed, 2020-07-14T12:37:39.255660800, end turn
End turn, 2020-07-14T12:37:39.256659900, end of  's turn
Start turn, 2020-07-14T12:37:39.256659900, start of system's turn
Button Pressed, 2020-07-14T12:37:39.530925400, end turn
End turn, 2020-07-14T12:37:39.530925400, end of system's turn
Start turn, 2020-07-14T12:37:39.531922500, start of  's turn
Button Pressed, 2020-07-14T12:37:39.817159600, end turn
End turn, 2020-07-14T12:37:39.817159600, end of  's turn
Start turn, 2020-07-14T12:37:39.818172500, start of system's turn
Button Pressed, 2020-07-14T12:37:40.111372900, end turn
End turn, 2020-07-14T12:37:40.111372900, end of system's turn
Start turn, 2020-07-14T12:37:40.112372800, start of  's turn
Button Pressed, 2020-07-14T12:37:40.467420, end turn
End turn, 2020-07-14T12:37:40.467420, end of  's turn
Start turn, 2020-07-14T12:37:40.468433400, start of system's turn
Button Pressed, 2020-07-14T12:37:44.014932100, end turn
End turn, 2020-07-14T12:37:44.015945800, end of system's turn
Start turn, 2020-07-14T12:37:44.015945800, start of  's turn
Button Pressed, 2020-07-14T12:37:45.605727500, Goldshire Footman
Card Played, 2020-07-14T12:37:45.605727500, Goldshire Footman
Button Pressed, 2020-07-14T12:37:48.059275, Sunreaver Warmage
Button Pressed, 2020-07-14T12:37:50.160581, end turn
End turn, 2020-07-14T12:37:50.160581, end of  's turn
Start turn, 2020-07-14T12:37:50.161589900, start of system's turn
Button Pressed, 2020-07-14T12:37:50.511643600, end turn
End turn, 2020-07-14T12:37:50.512643100, end of system's turn
Start turn, 2020-07-14T12:37:50.513648500, start of  's turn
Button Pressed, 2020-07-14T12:37:59.458821100, Sunreaver Warmage
Card Played, 2020-07-14T12:37:59.459754300, Sunreaver Warmage
Button Pressed, 2020-07-14T12:38:07.507399800, Poisoned Dagger
Card Played, 2020-07-14T12:38:07.508397400, Poisoned Dagger
Button Pressed, 2020-07-14T12:38:17.762969800, end turn
End turn, 2020-07-14T12:38:17.763978, end of  's turn
Start turn, 2020-07-14T12:38:17.763978, start of system's turn
Button Pressed, 2020-07-14T12:38:19.549191800, Goldshire Footman
Card Played, 2020-07-14T12:38:19.550196500, Goldshire Footman
Button Pressed, 2020-07-14T12:38:22.251993, Shieldbearer
Card Played, 2020-07-14T12:38:22.252991, Shieldbearer
Button Pressed, 2020-07-14T12:38:25.576140100, end turn
End turn, 2020-07-14T12:38:25.577098200, end of system's turn
Start turn, 2020-07-14T12:38:25.577098200, start of  's turn
Button Pressed, 2020-07-14T12:38:25.979028100, end turn
End turn, 2020-07-14T12:38:25.980030400, end of  's turn
Start turn, 2020-07-14T12:38:25.980030400, start of system's turn
Button Pressed, 2020-07-14T12:38:27.099028800, Stonetusk Boar
Card Played, 2020-07-14T12:38:27.100026700, Stonetusk Boar
Button Pressed, 2020-07-14T12:38:29.054799300, Depth Charge
Card Played, 2020-07-14T12:38:29.055796800, Depth Charge
Button Pressed, 2020-07-14T12:39:25.980595300, end turn by time
End turn, 2020-07-14T12:39:25.981554500, end of system's turn
Start turn, 2020-07-14T12:39:25.982547700, start of  's turn
quit, 2020-07-14T12:39:48.410558, quit the game
login, 2020-07-14T12:41:20.183185200,  as  
Button Pressed, 2020-07-14T12:41:21.275817200, Collections
Button Pressed, 2020-07-14T12:41:24.275174800, Amir
Button Pressed, 2020-07-14T12:41:25.552151200, Play
Button Pressed, 2020-07-14T12:41:27.746513100, nurse
Button Pressed, 2020-07-14T12:41:31.067677100, end turn
End turn, 2020-07-14T12:41:31.068689300, end of  's turn
Start turn, 2020-07-14T12:41:31.069718800, start of system's turn
Button Pressed, 2020-07-14T12:41:31.330974100, end turn
End turn, 2020-07-14T12:41:31.331970500, end of system's turn
Start turn, 2020-07-14T12:41:31.331970500, start of  's turn
Button Pressed, 2020-07-14T12:41:31.630174700, end turn
End turn, 2020-07-14T12:41:31.631183600, end of  's turn
Start turn, 2020-07-14T12:41:31.631183600, start of system's turn
Button Pressed, 2020-07-14T12:41:32.672416200, end turn
End turn, 2020-07-14T12:41:32.673420500, end of system's turn
Start turn, 2020-07-14T12:41:32.673420500, start of  's turn
Button Pressed, 2020-07-14T12:41:34.275128600, Poisoned Dagger
Card Played, 2020-07-14T12:41:34.278137, Poisoned Dagger
Button Pressed, 2020-07-14T12:41:38.837941400, end turn
End turn, 2020-07-14T12:41:38.837941400, end of  's turn
Start turn, 2020-07-14T12:41:38.838922, start of system's turn
Button Pressed, 2020-07-14T12:41:39.148101800, end turn
End turn, 2020-07-14T12:41:39.149130900, end of system's turn
Start turn, 2020-07-14T12:41:39.150089700, start of  's turn
Button Pressed, 2020-07-14T12:41:40.725876300, end turn
End turn, 2020-07-14T12:41:40.726876200, end of  's turn
Start turn, 2020-07-14T12:41:40.727883200, start of system's turn
Button Pressed, 2020-07-14T12:41:41.060978900, end turn
End turn, 2020-07-14T12:41:41.061991800, end of system's turn
Start turn, 2020-07-14T12:41:41.061991800, start of  's turn
Button Pressed, 2020-07-14T12:41:47.644371200, Sunreaver Warmage
Card Played, 2020-07-14T12:41:47.645369100, Sunreaver Warmage
Button Pressed, 2020-07-14T12:41:53.380032400, end turn
End turn, 2020-07-14T12:41:53.381028400, end of  's turn
Start turn, 2020-07-14T12:41:53.381028400, start of system's turn
Button Pressed, 2020-07-14T12:41:53.750063900, end turn
End turn, 2020-07-14T12:41:53.751048800, end of system's turn
Start turn, 2020-07-14T12:41:53.751048800, start of  's turn
Button Pressed, 2020-07-14T12:42:53.751923500, end turn by time
End turn, 2020-07-14T12:42:53.752911200, end of  's turn
Start turn, 2020-07-14T12:42:53.753883400, start of system's turn
Button Pressed, 2020-07-14T12:43:53.774030700, end turn by time
End turn, 2020-07-14T12:43:53.774030700, end of system's turn
Start turn, 2020-07-14T12:43:53.774995100, start of  's turn
Button Pressed, 2020-07-14T12:44:53.791476300, end turn by time
End turn, 2020-07-14T12:44:53.792477, end of  's turn
Start turn, 2020-07-14T12:44:53.792477, start of system's turn
Button Pressed, 2020-07-14T12:45:53.807956200, end turn by time
End turn, 2020-07-14T12:45:53.807956200, end of system's turn
Start turn, 2020-07-14T12:45:53.808960900, start of  's turn
Button Pressed, 2020-07-14T12:46:53.823167300, end turn by time
End turn, 2020-07-14T12:46:53.823167300, end of  's turn
Start turn, 2020-07-14T12:46:53.824116600, start of system's turn
Button Pressed, 2020-07-14T12:47:53.839693100, end turn by time
End turn, 2020-07-14T12:47:53.839693100, end of system's turn
Start turn, 2020-07-14T12:47:53.840697400, start of  's turn
Button Pressed, 2020-07-14T12:48:53.865107400, end turn by time
End turn, 2020-07-14T12:48:53.866105300, end of  's turn
Start turn, 2020-07-14T12:48:53.866105300, start of system's turn
Button Pressed, 2020-07-14T12:49:53.883582500, end turn by time
End turn, 2020-07-14T12:49:53.883582500, end of system's turn
Start turn, 2020-07-14T12:49:53.884579600, start of  's turn
Button Pressed, 2020-07-14T12:50:22.163528900, Poisoned Dagger
Card Played, 2020-07-14T12:50:22.163528900, Poisoned Dagger
Button Pressed, 2020-07-14T12:50:23.545830200, Goldshire Footman
Card Played, 2020-07-14T12:50:23.546827, Goldshire Footman
Button Pressed, 2020-07-14T12:50:24.942110400, Goldshire Footman
Card Played, 2020-07-14T12:50:24.943093300, Goldshire Footman
Button Pressed, 2020-07-14T12:50:28.889539600, Strength in Numbers
Card Played, 2020-07-14T12:50:28.889539600, Strength in Numbers
Button Pressed, 2020-07-14T12:50:31.130544400, end turn
End turn, 2020-07-14T12:50:31.131540800, end of  's turn
Start turn, 2020-07-14T12:50:31.131540800, start of system's turn
Button Pressed, 2020-07-14T12:50:31.634195600, end turn
End turn, 2020-07-14T12:50:31.634195600, end of system's turn
Start turn, 2020-07-14T12:50:31.634195600, start of  's turn
Button Pressed, 2020-07-14T12:50:33.573010100, Living Monument
Card Played, 2020-07-14T12:50:33.573010100, Living Monument
Button Pressed, 2020-07-14T12:50:39.170054500, end turn
End turn, 2020-07-14T12:50:39.171038200, end of  's turn
Start turn, 2020-07-14T12:50:39.171038200, start of system's turn
Button Pressed, 2020-07-14T12:50:39.638865600, end turn
End turn, 2020-07-14T12:50:39.638865600, end of system's turn
Start turn, 2020-07-14T12:50:39.639847300, start of  's turn
Button Pressed, 2020-07-14T12:50:41.566695400, Living Monument
Card Played, 2020-07-14T12:50:41.567691400, Living Monument
quit, 2020-07-14T12:50:47.647286, quit the game
login, 2020-07-14T12:51:23.404258,  as  
Button Pressed, 2020-07-14T12:51:24.542019100, Collections
Button Pressed, 2020-07-14T12:51:27.906242, Amir
Button Pressed, 2020-07-14T12:51:28.878719300, Play
Button Pressed, 2020-07-14T12:51:31.175704700, nurse
Button Pressed, 2020-07-14T12:51:41.012483100, Poisoned Dagger
Card Played, 2020-07-14T12:51:41.015475300, Poisoned Dagger
Button Pressed, 2020-07-14T12:51:43.176694300, end turn
End turn, 2020-07-14T12:51:43.177706100, end of  's turn
Start turn, 2020-07-14T12:51:43.178690200, start of system's turn
Button Pressed, 2020-07-14T12:51:43.865851700, end turn
End turn, 2020-07-14T12:51:43.865851700, end of system's turn
Start turn, 2020-07-14T12:51:43.866848500, start of  's turn
Button Pressed, 2020-07-14T12:51:46.519754200, Poisoned Dagger
Card Played, 2020-07-14T12:51:46.520751700, Poisoned Dagger
Button Pressed, 2020-07-14T12:51:47.860168800, end turn
End turn, 2020-07-14T12:51:47.861170200, end of  's turn
Start turn, 2020-07-14T12:51:47.862172900, start of system's turn
Button Pressed, 2020-07-14T12:51:48.459567800, end turn
End turn, 2020-07-14T12:51:48.459567800, end of system's turn
Start turn, 2020-07-14T12:51:48.460562900, start of  's turn
Button Pressed, 2020-07-14T12:51:54.358787200, Goldshire Footman
Card Played, 2020-07-14T12:51:54.359785100, Goldshire Footman
Button Pressed, 2020-07-14T12:51:55.797937900, end turn
End turn, 2020-07-14T12:51:55.797937900, end of  's turn
Start turn, 2020-07-14T12:51:55.798935400, start of system's turn
Button Pressed, 2020-07-14T12:51:56.709541300, end turn
End turn, 2020-07-14T12:51:56.710500100, end of system's turn
Start turn, 2020-07-14T12:51:56.710500100, start of  's turn
Button Pressed, 2020-07-14T12:51:59.353782200, Goldshire Footman
Card Played, 2020-07-14T12:51:59.353782200, Goldshire Footman
Button Pressed, 2020-07-14T12:52:00.473785600, end turn
End turn, 2020-07-14T12:52:00.474783200, end of  's turn
Start turn, 2020-07-14T12:52:00.474783200, start of system's turn
Button Pressed, 2020-07-14T12:52:01.106094900, end turn
End turn, 2020-07-14T12:52:01.106094900, end of system's turn
Start turn, 2020-07-14T12:52:01.107105100, start of  's turn
Button Pressed, 2020-07-14T12:52:05.548215600, Sunreaver Warmage
Card Played, 2020-07-14T12:52:05.549221400, Sunreaver Warmage
quit, 2020-07-14T12:52:09.279235300, quit the game
login, 2020-07-14T12:52:32.858906100,  as  
Button Pressed, 2020-07-14T12:52:33.613182300, Collections
Button Pressed, 2020-07-14T12:52:36.486247100, Amir
Button Pressed, 2020-07-14T12:52:37.959676800, Play
Button Pressed, 2020-07-14T12:52:40.095628500, warriors
Button Pressed, 2020-07-14T12:52:49.843595100, Goldshire Footman
Card Played, 2020-07-14T12:52:49.846587700, Goldshire Footman
Button Pressed, 2020-07-14T12:52:51.809353600, end turn
End turn, 2020-07-14T12:52:51.810369300, end of  's turn
Start turn, 2020-07-14T12:52:51.810369300, start of system's turn
Button Pressed, 2020-07-14T12:52:52.138465, end turn
End turn, 2020-07-14T12:52:52.138465, end of system's turn
Start turn, 2020-07-14T12:52:52.139455, start of  's turn
Button Pressed, 2020-07-14T12:52:52.842590900, end turn
End turn, 2020-07-14T12:52:52.842590900, end of  's turn
Start turn, 2020-07-14T12:52:52.843569500, start of system's turn
Button Pressed, 2020-07-14T12:52:53.146760900, end turn
End turn, 2020-07-14T12:52:53.147757700, end of system's turn
Start turn, 2020-07-14T12:52:53.147757700, start of  's turn
Button Pressed, 2020-07-14T12:52:53.493832600, end turn
End turn, 2020-07-14T12:52:53.494830200, end of  's turn
Start turn, 2020-07-14T12:52:53.495826500, start of system's turn
Button Pressed, 2020-07-14T12:52:55.866523300, end turn
End turn, 2020-07-14T12:52:55.867483700, end of system's turn
Start turn, 2020-07-14T12:52:55.867483700, start of  's turn
Button Pressed, 2020-07-14T12:52:58.306995900, Goldshire Footman
Card Played, 2020-07-14T12:52:58.307954700, Goldshire Footman
Button Pressed, 2020-07-14T12:53:06.257909900, Poisoned Dagger
Card Played, 2020-07-14T12:53:06.258909400, Poisoned Dagger
Button Pressed, 2020-07-14T12:53:11.265528600, end turn
End turn, 2020-07-14T12:53:11.265528600, end of  's turn
Start turn, 2020-07-14T12:53:11.266516300, start of system's turn
Button Pressed, 2020-07-14T12:53:11.634533400, end turn
End turn, 2020-07-14T12:53:11.635527300, end of system's turn
Start turn, 2020-07-14T12:53:11.635527300, start of  's turn
Button Pressed, 2020-07-14T12:53:14.429058, end turn
End turn, 2020-07-14T12:53:14.429058, end of  's turn
Start turn, 2020-07-14T12:53:14.430055100, start of system's turn
Button Pressed, 2020-07-14T12:53:14.805108600, end turn
End turn, 2020-07-14T12:53:14.806129100, end of system's turn
Start turn, 2020-07-14T12:53:14.807087900, start of  's turn
Button Pressed, 2020-07-14T12:53:17.615577500, Sunreaver Warmage
Card Played, 2020-07-14T12:53:17.616575100, Sunreaver Warmage
Button Pressed, 2020-07-14T12:53:19.744884300, end turn
End turn, 2020-07-14T12:53:19.745878700, end of  's turn
Start turn, 2020-07-14T12:53:19.745878700, start of system's turn
Button Pressed, 2020-07-14T12:53:20.145808800, end turn
End turn, 2020-07-14T12:53:20.145808800, end of system's turn
Start turn, 2020-07-14T12:53:20.146811100, start of  's turn
Button Pressed, 2020-07-14T12:53:26.480865200, Poisoned Dagger
Card Played, 2020-07-14T12:53:26.481864300, Poisoned Dagger
Button Pressed, 2020-07-14T12:53:30.309625, end turn
End turn, 2020-07-14T12:53:30.310623700, end of  's turn
Start turn, 2020-07-14T12:53:30.310623700, start of system's turn
Button Pressed, 2020-07-14T12:53:36.524020100, Goldshire Footman
Card Played, 2020-07-14T12:53:36.524020100, Goldshire Footman
Button Pressed, 2020-07-14T12:53:42.554573700, Stormwind Champion
Card Played, 2020-07-14T12:53:42.555572800, Stormwind Champion
Button Pressed, 2020-07-14T12:53:45.046899300, end turn
End turn, 2020-07-14T12:53:45.046899300, end of system's turn
Start turn, 2020-07-14T12:53:45.047895600, start of  's turn
Button Pressed, 2020-07-14T12:53:45.518637, end turn
End turn, 2020-07-14T12:53:45.518637, end of  's turn
Start turn, 2020-07-14T12:53:45.519635700, start of system's turn
Button Pressed, 2020-07-14T12:53:48.141648400, Shieldbearer
Card Played, 2020-07-14T12:53:48.142620700, Shieldbearer
Button Pressed, 2020-07-14T12:53:49.699479500, end turn
End turn, 2020-07-14T12:53:49.700460400, end of system's turn
Start turn, 2020-07-14T12:53:49.701450900, start of  's turn
Button Pressed, 2020-07-14T12:53:50.169200, end turn
End turn, 2020-07-14T12:53:50.169200, end of  's turn
Start turn, 2020-07-14T12:53:50.170209800, start of system's turn
Button Pressed, 2020-07-14T12:53:53.816443400, Stonetusk Boar
Card Played, 2020-07-14T12:53:53.817450400, Stonetusk Boar
Button Pressed, 2020-07-14T12:53:55.053171700, end turn
End turn, 2020-07-14T12:53:55.053171700, end of system's turn
Start turn, 2020-07-14T12:53:55.054137600, start of  's turn
Button Pressed, 2020-07-14T12:53:55.649541, end turn
End turn, 2020-07-14T12:53:55.650538100, end of  's turn
Start turn, 2020-07-14T12:53:55.650538100, start of system's turn
Button Pressed, 2020-07-14T12:54:03.341986100, Lord of the Arena
Card Played, 2020-07-14T12:54:03.342972100, Lord of the Arena
Button Pressed, 2020-07-14T12:54:06.666085300, end turn
End turn, 2020-07-14T12:54:06.666085300, end of system's turn
Start turn, 2020-07-14T12:54:06.667083300, start of  's turn
Button Pressed, 2020-07-14T12:54:08.220981500, end turn
End turn, 2020-07-14T12:54:08.221943100, end of  's turn
Start turn, 2020-07-14T12:54:08.222939400, start of system's turn
Button Pressed, 2020-07-14T12:54:16.045001400, Living Monument
Card Played, 2020-07-14T12:54:16.046002100, Living Monument
Button Pressed, 2020-07-14T12:54:19.066982200, end turn
End turn, 2020-07-14T12:54:19.067915700, end of system's turn
Start turn, 2020-07-14T12:54:19.067915700, start of  's turn
Button Pressed, 2020-07-14T12:54:25.684191800, Living Monument
Card Played, 2020-07-14T12:54:25.685187, Living Monument
quit, 2020-07-14T12:54:30.919194500, quit the game
login, 2020-07-14T12:57:20.541261300,  as  
Button Pressed, 2020-07-14T12:57:21.719945300, Collections
Button Pressed, 2020-07-14T12:57:24.453618900, Amir
Button Pressed, 2020-07-14T12:57:25.959072800, Play
Button Pressed, 2020-07-14T12:57:28.412546400, warriors
Button Pressed, 2020-07-14T12:57:30.791466800, Poisoned Dagger
Card Played, 2020-07-14T12:57:30.793740, Poisoned Dagger
Button Pressed, 2020-07-14T12:57:32.144131400, end turn
End turn, 2020-07-14T12:57:32.145128500, end of  's turn
Start turn, 2020-07-14T12:57:32.146125300, start of system's turn
Button Pressed, 2020-07-14T12:57:33.136477500, end turn
End turn, 2020-07-14T12:57:33.137473, end of system's turn
Start turn, 2020-07-14T12:57:33.137473, start of  's turn
Button Pressed, 2020-07-14T12:57:35.547508500, end turn
End turn, 2020-07-14T12:57:35.548514700, end of  's turn
Start turn, 2020-07-14T12:57:35.548514700, start of system's turn
Button Pressed, 2020-07-14T12:57:35.836733700, end turn
End turn, 2020-07-14T12:57:35.837730100, end of system's turn
Start turn, 2020-07-14T12:57:35.838763100, start of  's turn
Button Pressed, 2020-07-14T12:57:36.156877300, end turn
End turn, 2020-07-14T12:57:36.157872800, end of  's turn
Start turn, 2020-07-14T12:57:36.157872800, start of system's turn
Button Pressed, 2020-07-14T12:57:36.496966300, end turn
End turn, 2020-07-14T12:57:36.497991100, end of system's turn
Start turn, 2020-07-14T12:57:36.498978700, start of  's turn
Button Pressed, 2020-07-14T12:57:36.532871, end turn
End turn, 2020-07-14T12:57:36.532871, end of  's turn
Start turn, 2020-07-14T12:57:36.533868600, start of system's turn
Button Pressed, 2020-07-14T12:57:39.256587600, Goldshire Footman
Card Played, 2020-07-14T12:57:39.257589500, Goldshire Footman
Button Pressed, 2020-07-14T12:57:49.093302800, Depth Charge
Card Played, 2020-07-14T12:57:49.094275800, Depth Charge
Button Pressed, 2020-07-14T12:57:51.242533700, end turn
End turn, 2020-07-14T12:57:54.581597900, end of system's turn
Start turn, 2020-07-14T12:57:54.582594700, start of  's turn
Button Pressed, 2020-07-14T12:57:54.942631500, end turn
End turn, 2020-07-14T12:57:54.942631500, end of  's turn
Start turn, 2020-07-14T12:57:54.943639700, start of system's turn
Button Pressed, 2020-07-14T12:57:54.972573200, end turn
End turn, 2020-07-14T12:57:54.973557300, end of system's turn
Start turn, 2020-07-14T12:57:54.974560400, start of  's turn
Button Pressed, 2020-07-14T12:58:03.223543500, Sunreaver Warmage
Card Played, 2020-07-14T12:58:03.224540200, Sunreaver Warmage
Button Pressed, 2020-07-14T12:58:20.116984700, Poisoned Dagger
Card Played, 2020-07-14T12:58:20.116984700, Poisoned Dagger
quit, 2020-07-14T12:58:24.293812700, quit the game
login, 2020-07-14T12:58:31.892462300,  as  
Button Pressed, 2020-07-14T12:58:32.888706, Collections
Button Pressed, 2020-07-14T12:58:35.929674300, Amir
Button Pressed, 2020-07-14T12:58:37.129268800, Play
Button Pressed, 2020-07-14T12:58:39.405241700, zombie
Button Pressed, 2020-07-14T12:58:42.184003400, end turn
End turn, 2020-07-14T12:58:42.184999300, end of  's turn
Start turn, 2020-07-14T12:58:42.185997200, start of system's turn
Button Pressed, 2020-07-14T12:58:42.503148200, end turn
End turn, 2020-07-14T12:58:42.504146100, end of system's turn
Start turn, 2020-07-14T12:58:42.504146100, start of  's turn
Button Pressed, 2020-07-14T12:58:44.691297, Goldshire Footman
Card Played, 2020-07-14T12:58:44.693290500, Goldshire Footman
quit, 2020-07-14T12:58:48.954898600, quit the game
login, 2020-07-14T12:58:54.620271300,  as  
Button Pressed, 2020-07-14T12:58:55.524151200, Collections
Button Pressed, 2020-07-14T12:58:58.377362200, Amir
Button Pressed, 2020-07-14T12:58:59.391631800, Play
Button Pressed, 2020-07-14T12:59:03.595955200, zombie
Button Pressed, 2020-07-14T12:59:06.177056200, Goldshire Footman
Card Played, 2020-07-14T12:59:06.180235300, Goldshire Footman
quit, 2020-07-14T12:59:08.336449300, quit the game
login, 2020-07-14T13:25:32.113844,  as  
Button Pressed, 2020-07-14T13:25:32.862092700, Collections
Button Pressed, 2020-07-14T13:25:35.802104600, Amir
Button Pressed, 2020-07-14T13:25:36.832893700, Play
Button Pressed, 2020-07-14T13:25:39.043296300, warriors
Button Pressed, 2020-07-14T13:25:42.503090500, Poisoned Dagger
Card Played, 2020-07-14T13:25:42.506074800, Poisoned Dagger
Button Pressed, 2020-07-14T13:25:50.231805400, end turn
End turn, 2020-07-14T13:25:50.232836500, end of  's turn
Start turn, 2020-07-14T13:25:50.233800100, start of system's turn
Button Pressed, 2020-07-14T13:25:50.772358100, end turn
End turn, 2020-07-14T13:25:50.773355200, end of system's turn
Start turn, 2020-07-14T13:25:50.773355200, start of  's turn
Button Pressed, 2020-07-14T13:25:57.193418500, Sunreaver Warmage
Button Pressed, 2020-07-14T13:26:12.537609800, end turn
End turn, 2020-07-14T13:26:12.538606500, end of  's turn
Start turn, 2020-07-14T13:26:12.539603300, start of system's turn
Button Pressed, 2020-07-14T13:26:13.495049400, end turn
End turn, 2020-07-14T13:26:13.495049400, end of system's turn
Start turn, 2020-07-14T13:26:13.496045400, start of  's turn
Button Pressed, 2020-07-14T13:26:18.565486900, Sunreaver Warmage
Button Pressed, 2020-07-14T13:26:27.691081700, Sunreaver Warmage
Button Pressed, 2020-07-14T13:26:36.505908900, Sunreaver Warmage
Button Pressed, 2020-07-14T13:26:47.864490700, Sunreaver Warmage
Button Pressed, 2020-07-14T13:27:00.644310, Sunreaver Warmage
Button Pressed, 2020-07-14T13:27:08.352554300, Sunreaver Warmage
Button Pressed, 2020-07-14T13:27:13.496795200, end turn by time
End turn, 2020-07-14T13:27:13.497791600, end of  's turn
Start turn, 2020-07-14T13:27:13.498789900, start of system's turn
Button Pressed, 2020-07-14T13:27:18.478552900, end turn
End turn, 2020-07-14T13:27:18.479543700, end of system's turn
Start turn, 2020-07-14T13:27:18.479543700, start of  's turn
Button Pressed, 2020-07-14T13:27:23.534748400, Sunreaver Warmage
Button Pressed, 2020-07-14T13:27:37.600129100, Sunreaver Warmage
Button Pressed, 2020-07-14T13:28:18.480825200, end turn by time
End turn, 2020-07-14T13:28:18.481803, end of  's turn
Start turn, 2020-07-14T13:28:18.481803, start of system's turn
Button Pressed, 2020-07-14T13:28:28.689521600, end turn
End turn, 2020-07-14T13:28:28.690518700, end of system's turn
Start turn, 2020-07-14T13:28:28.690518700, start of  's turn
Button Pressed, 2020-07-14T13:28:35.908868800, Sunreaver Warmage
Card Played, 2020-07-14T13:28:35.909865500, Sunreaver Warmage
Button Pressed, 2020-07-14T13:28:50.300377, Living Monument
quit, 2020-07-14T13:29:01.493440400, quit the game
login, 2020-07-14T13:35:49.204459600,  as  
Button Pressed, 2020-07-14T13:35:49.959592300, Collections
Button Pressed, 2020-07-14T13:35:52.664210, Amir
Button Pressed, 2020-07-14T13:35:53.951442600, Play
Button Pressed, 2020-07-14T13:35:56.545625600, draw twice
Button Pressed, 2020-07-14T13:36:00.353054100, Poisoned Dagger
Card Played, 2020-07-14T13:36:00.356046300, Poisoned Dagger
Button Pressed, 2020-07-14T13:36:01.990672900, end turn
End turn, 2020-07-14T13:36:01.991670900, end of  's turn
Start turn, 2020-07-14T13:36:01.992667600, start of system's turn
Button Pressed, 2020-07-14T13:36:02.880295900, end turn
End turn, 2020-07-14T13:36:02.880295900, end of system's turn
Start turn, 2020-07-14T13:36:02.881293100, start of  's turn
Button Pressed, 2020-07-14T13:36:09.564621300, Poisoned Dagger
Card Played, 2020-07-14T13:36:09.565580900, Poisoned Dagger
Button Pressed, 2020-07-14T13:36:23.507746300, Sunreaver Warmage
Button Pressed, 2020-07-14T13:36:26.886710200, end turn
End turn, 2020-07-14T13:36:26.887719900, end of  's turn
Start turn, 2020-07-14T13:36:26.887719900, start of system's turn
Button Pressed, 2020-07-14T13:36:27.505058700, end turn
End turn, 2020-07-14T13:36:27.505058700, end of system's turn
Start turn, 2020-07-14T13:36:27.506057, start of  's turn
Button Pressed, 2020-07-14T13:36:29.698201500, end turn
End turn, 2020-07-14T13:36:29.699188700, end of  's turn
Start turn, 2020-07-14T13:36:29.699188700, start of system's turn
Button Pressed, 2020-07-14T13:36:30.179909300, end turn
End turn, 2020-07-14T13:36:30.179909300, end of system's turn
Start turn, 2020-07-14T13:36:30.180899, start of  's turn
Button Pressed, 2020-07-14T13:36:39.564454200, Goldshire Footman
Card Played, 2020-07-14T13:36:39.565424500, Goldshire Footman
Button Pressed, 2020-07-14T13:36:45.896499, end turn
